user_id,department,user_role,location,login_hour,login_duration,accessed_sensitive_files,file_download_mb,external_device_access,failed_logins,vpn_usage,is_admin,number_of_devices_used,suspicious_ip_flag,weekend_activity,days_since_last_password_change,is_anomaly
2417,Marketing,Executive,London,6,8.06,0,3973,1,1,1,1,4,0,0,1,0
5574,Marketing,Support,New York,14,2.78,14,5320,1,1,1,1,1,0,0,5,0
5055,Finance,Engineer,Bangalore,5,9.92,12,1245,1,3,0,0,6,1,0,5,1
8515,Marketing,Manager,Sydney,10,3.11,1,5932,0,3,0,0,10,0,0,68,0
5840,IT,Analyst,Toronto,14,9.74,17,3465,0,0,0,1,5,1,0,13,0
8406,IT,Manager,Sydney,16,3.47,20,4537,1,4,0,0,7,0,1,137,0
1648,HR,Support,Toronto,8,3.63,7,5740,1,6,1,0,10,0,1,162,0
5345,Sales,Manager,New York,3,0.54,9,5952,1,0,1,1,5,0,1,87,1
5423,Finance,Analyst,Toronto,18,6.61,19,5238,0,2,0,1,8,1,1,18,1
4843,Marketing,Manager,Sydney,0,2.47,6,4108,0,2,1,0,3,0,0,9,1
1514,Marketing,Manager,Bangalore,21,9.72,18,610,1,5,0,1,5,0,0,82,0
2987,HR,Support,London,9,6.54,6,375,0,6,1,1,6,0,0,49,0
6974,Operations,Manager,New York,17,9.92,16,1907,1,7,1,1,4,0,1,157,0
2727,Finance,Manager,Berlin,5,5.21,9,4325,0,2,1,0,7,0,0,121,0
6368,Sales,Manager,Toronto,14,0.51,5,979,0,7,1,1,4,1,0,21,1
4196,IT,Manager,Toronto,1,5.66,9,4228,0,1,0,0,1,1,0,116,1
8973,Sales,Manager,Berlin,19,6.47,20,589,1,7,1,1,10,1,0,41,1
9835,Marketing,Manager,Sydney,8,2.38,13,2973,1,6,0,0,3,0,1,121,0
7244,Marketing,Manager,Berlin,19,5.05,9,2789,1,1,1,0,3,0,0,40,0
9520,Sales,Analyst,Bangalore,1,7.87,17,3411,1,7,1,0,5,1,0,172,1
9243,IT,Executive,Sydney,10,8.66,2,5032,0,1,1,1,2,0,0,75,0
3077,IT,Analyst,Bangalore,0,2.74,2,1415,1,2,1,1,4,0,1,158,0
1188,Finance,Manager,New York,1,1.6,10,3925,1,0,1,1,2,1,1,169,0
4353,Finance,Support,Toronto,10,6.65,14,188,1,3,0,1,4,1,1,85,0
8461,HR,Support,Bangalore,1,2.46,11,1389,1,2,0,1,4,1,1,72,0
9958,Marketing,Analyst,Bangalore,7,5.26,19,1212,0,2,1,0,7,0,0,27,0
2766,Marketing,Support,Berlin,3,7.13,19,2254,0,6,0,0,6,0,0,108,0
9482,Finance,Support,New York,3,0.57,12,2306,0,5,1,1,7,0,0,63,0
2504,Finance,Executive,Toronto,21,9.25,15,1726,1,1,0,0,3,1,0,151,0
9507,HR,Support,Bangalore,5,4.85,3,5855,0,4,1,1,4,1,1,72,1
1492,Marketing,Engineer,Bangalore,5,9.3,12,1525,1,4,0,0,10,0,1,92,0
4993,Marketing,Manager,Bangalore,23,6.54,4,2568,0,6,0,0,8,1,0,8,1
3416,Marketing,Support,London,3,8.64,1,5183,0,1,1,0,4,1,0,131,1
2893,Finance,Manager,Toronto,22,6.22,3,2532,0,5,0,1,8,0,0,176,0
8498,Sales,Engineer,London,10,4.82,20,4283,0,0,0,1,2,0,0,139,0
7865,Finance,Executive,Toronto,9,6.56,2,2070,1,0,0,0,8,0,0,19,0
3522,HR,Analyst,Sydney,11,0.57,18,3704,1,6,0,1,4,1,0,80,1
1042,Finance,Manager,New York,2,6.03,2,289,0,4,0,0,5,0,0,89,0
1270,IT,Executive,New York,10,4.45,10,527,1,5,1,1,2,1,0,12,1
4970,IT,Executive,Sydney,18,6.25,1,4416,0,7,1,1,5,1,0,104,1
7712,HR,Manager,Sydney,18,2.07,18,4159,1,7,1,0,10,1,0,130,1
9167,Finance,Support,Berlin,8,4.01,14,123,1,1,1,1,7,0,1,43,0
1853,Finance,Support,Toronto,14,3.2,14,866,0,2,0,0,3,1,0,42,0
9898,IT,Engineer,Sydney,12,8.7,11,877,0,5,1,1,5,0,0,93,0
1690,IT,Manager,New York,18,6.62,12,3982,0,3,0,1,9,0,1,3,0
4224,Operations,Manager,London,17,4.86,9,1509,0,6,0,1,4,0,0,34,0
9166,Finance,Engineer,Sydney,0,4.16,1,2966,0,2,1,0,5,1,0,91,0
2627,Operations,Analyst,New York,12,2.91,6,4869,0,5,0,0,8,1,1,101,1
4905,Sales,Executive,New York,5,1.85,8,5121,0,7,1,0,6,1,1,13,1
9584,Finance,Manager,London,15,6.32,19,366,1,7,1,1,4,0,1,13,0
4316,Operations,Engineer,London,7,1.28,3,1809,0,2,1,1,2,1,0,14,0
8309,Sales,Executive,Berlin,0,7.01,10,3141,0,7,1,0,1,0,1,16,0
3563,Operations,Executive,London,1,8.97,9,4444,1,1,0,1,4,1,0,103,1
9502,IT,Manager,London,10,2.68,10,3194,0,6,1,1,3,0,0,63,0
1406,Marketing,Support,Sydney,20,0.27,18,1088,1,1,1,0,8,1,1,31,1
1679,Sales,Manager,New York,19,2.5,2,5517,1,4,0,0,2,0,1,113,0
6955,Finance,Support,London,6,6.81,19,3772,1,0,1,1,1,0,1,0,0
1425,Marketing,Executive,Berlin,13,6.63,11,5293,1,3,1,1,1,0,1,100,0
4803,Operations,Support,New York,5,6.3,20,1425,1,3,1,0,10,1,1,72,1
5294,Sales,Support,Toronto,5,9.6,11,5563,0,6,0,1,5,1,1,98,1
9693,IT,Executive,Toronto,16,8.88,0,4591,0,3,1,1,3,0,1,180,0
9394,Marketing,Executive,London,1,9.89,3,999,1,1,1,0,6,0,0,18,0
6383,Operations,Engineer,Sydney,8,6.6,0,5807,1,0,0,0,9,1,0,17,1
5025,IT,Executive,Berlin,2,4.11,9,4549,0,2,1,1,7,1,1,32,1
1115,Finance,Support,New York,21,9.88,13,4326,1,4,0,1,10,0,0,98,0
7347,Finance,Analyst,New York,6,5.91,8,5800,1,7,0,1,8,0,0,72,0
7627,Marketing,Engineer,Toronto,16,5.4,8,2545,1,2,0,0,7,0,1,63,0
6774,Marketing,Engineer,Sydney,19,3.38,20,2910,0,0,1,1,5,1,0,180,0
6755,HR,Engineer,Berlin,8,6.17,12,3129,0,1,1,1,2,1,0,25,0
1574,Sales,Analyst,Bangalore,9,7.82,1,5276,0,0,0,1,2,1,0,13,0
8200,Sales,Analyst,Bangalore,17,1.65,2,1669,0,4,0,0,4,1,1,137,1
1545,HR,Manager,London,4,7.34,14,3791,1,1,0,0,8,0,0,0,0
9818,Marketing,Support,Berlin,22,4.38,7,2809,1,1,0,1,9,0,0,88,0
3383,IT,Support,Sydney,20,2.47,8,5169,1,0,1,0,5,1,0,117,0
3573,IT,Manager,Toronto,7,2.99,8,133,1,1,0,1,3,1,1,4,0
7459,Finance,Engineer,Toronto,17,4.46,0,1012,0,3,1,0,9,0,1,161,0
9643,Sales,Manager,Bangalore,19,8.69,13,903,0,6,0,1,1,0,0,132,0
8732,Sales,Manager,Berlin,12,8.15,14,229,0,6,1,0,5,1,0,129,1
3429,HR,Manager,Sydney,5,3.27,12,3598,1,7,0,1,2,1,0,58,1
9198,IT,Engineer,Toronto,2,4.12,8,5171,0,5,0,0,4,0,0,100,1
8848,Finance,Manager,Bangalore,12,9.54,7,4631,0,4,0,1,1,1,0,171,1
4443,IT,Analyst,Berlin,19,3.21,15,1491,1,6,1,0,2,1,0,138,1
9226,HR,Analyst,Bangalore,6,6.61,2,5686,1,7,1,1,2,1,0,158,1
2476,Marketing,Support,Sydney,13,8.36,2,1532,1,1,1,0,3,0,1,14,0
7063,Sales,Manager,Toronto,17,1.81,20,3793,1,3,1,1,10,1,1,108,1
8301,IT,Manager,New York,14,2.32,17,415,0,5,1,0,1,1,0,174,1
3363,Sales,Analyst,Bangalore,4,7.09,14,4654,1,7,1,1,2,0,1,22,1
8687,IT,Manager,London,21,8.35,4,4670,0,2,1,0,7,1,0,136,1
2309,Finance,Engineer,London,12,5.79,9,5822,1,2,1,0,5,1,1,135,0
3635,Operations,Manager,Sydney,4,7.7,18,5032,0,1,0,1,4,0,1,90,1
8385,Sales,Engineer,Sydney,11,2.27,7,4749,0,6,1,0,8,1,1,75,1
6695,Marketing,Engineer,Toronto,21,8.93,6,4614,1,6,0,0,1,0,1,48,0
4798,HR,Engineer,Berlin,11,5.02,9,5721,1,2,0,1,5,0,1,81,0
8553,Finance,Analyst,New York,6,8.98,12,19,1,3,1,0,8,1,1,108,1
4261,Sales,Support,Toronto,13,3.34,3,5893,0,5,1,0,2,0,1,30,0
9753,HR,Engineer,Berlin,20,5.94,3,1964,0,4,0,0,9,0,1,171,0
8090,Sales,Engineer,Berlin,23,2.55,19,1719,0,0,0,1,1,1,1,32,0
7394,Sales,Executive,Bangalore,18,3.63,0,5562,1,4,1,0,10,0,0,25,0
1114,Sales,Engineer,Sydney,23,5.16,4,825,1,7,0,1,10,1,1,88,1
6109,Finance,Analyst,Bangalore,20,1.83,15,5642,1,1,0,1,7,0,0,88,0
6181,IT,Analyst,Toronto,3,6.13,11,1061,1,4,1,1,1,0,0,98,0
8223,HR,Manager,Toronto,16,9.84,12,813,0,4,0,0,6,0,0,33,0
4500,Finance,Executive,New York,12,5.35,11,3758,1,4,1,0,9,1,0,106,1
2013,HR,Engineer,Berlin,11,3.52,5,3564,0,7,0,0,2,1,0,71,1
4392,HR,Engineer,Toronto,21,5.85,14,2440,1,0,1,0,7,0,1,56,0
1591,Finance,Engineer,Sydney,15,3.59,4,1484,0,6,0,1,4,0,0,102,0
5767,Finance,Support,Bangalore,16,1.03,12,3356,0,1,0,1,1,0,0,6,0
4663,HR,Engineer,Toronto,19,9.27,2,3018,0,1,0,1,4,1,0,37,0
5924,Operations,Analyst,Berlin,13,2.4,11,1664,1,4,0,0,9,0,0,126,0
4897,Finance,Support,Berlin,5,2.44,14,2163,0,2,1,0,5,1,0,47,0
2112,Marketing,Support,Sydney,8,0.25,3,2437,0,7,0,0,1,0,0,64,0
2221,Marketing,Engineer,London,5,9.93,17,5056,1,7,0,1,8,0,1,44,0
2118,IT,Engineer,Bangalore,18,7.8,16,2720,1,0,1,0,8,1,0,162,1
1356,HR,Executive,Toronto,7,8.83,20,4439,0,0,0,0,7,0,1,136,0
4306,Finance,Analyst,London,8,7.63,3,2529,1,3,1,0,4,1,0,142,0
5475,IT,Manager,London,12,7.39,4,2719,0,5,0,0,1,1,0,71,1
8262,HR,Support,Bangalore,1,0.98,10,1129,0,6,0,1,1,0,0,72,0
5552,HR,Analyst,Bangalore,14,3.92,20,3660,0,3,0,1,5,0,1,115,0
5460,Marketing,Analyst,Bangalore,10,7.32,8,3350,0,5,0,1,10,0,0,177,1
7974,Sales,Support,Sydney,17,0.63,4,850,0,1,0,1,2,1,0,61,0
6206,IT,Executive,London,7,8.87,13,2038,0,4,0,0,8,0,1,48,0
5180,HR,Support,Bangalore,3,7.55,4,895,0,5,1,0,3,1,0,91,1
6382,Sales,Engineer,Toronto,23,8.8,12,4323,0,3,1,1,1,0,1,105,1
9009,Sales,Analyst,New York,16,1.94,3,4681,0,7,0,0,1,0,1,15,0
3135,Marketing,Executive,London,16,6.24,8,2299,0,2,0,0,6,1,1,94,1
2551,Sales,Analyst,Berlin,4,0.85,18,3587,0,3,1,0,1,0,1,173,0
2629,HR,Support,Berlin,16,0.57,12,114,1,7,1,0,2,1,1,37,1
8182,Operations,Analyst,New York,1,9.93,2,1597,1,1,0,1,1,0,1,89,0
7072,HR,Executive,London,10,6.15,8,1268,0,3,1,1,10,1,0,79,1
3624,Operations,Analyst,Bangalore,17,3.31,10,1294,1,1,0,1,4,1,1,9,0
5341,IT,Engineer,Toronto,22,0.53,6,5246,1,3,0,1,4,0,0,64,0
2830,Finance,Executive,Sydney,22,5.37,20,5487,1,2,0,1,10,1,0,66,1
6827,Marketing,Support,Sydney,14,0.61,15,1423,0,0,0,1,8,0,0,139,0
8956,HR,Executive,Toronto,18,0.64,12,2749,0,4,0,0,8,0,0,93,0
8631,Finance,Analyst,Sydney,4,0.52,15,2612,0,3,1,1,7,0,0,24,0
4643,HR,Support,Toronto,22,8.1,10,688,1,3,0,0,3,0,1,146,0
6317,IT,Manager,Bangalore,0,2.11,8,5501,1,0,1,0,1,0,1,99,1
5349,Marketing,Support,Toronto,1,8.2,12,680,1,3,0,0,6,0,1,116,0
8674,Marketing,Support,Bangalore,13,9.81,17,1828,0,7,0,0,6,1,0,132,1
2475,Sales,Manager,Bangalore,6,6.17,11,1195,1,7,1,1,4,1,0,112,1
8425,Finance,Support,Sydney,20,5.97,5,765,0,5,1,0,9,1,0,162,1
3055,HR,Manager,New York,8,3.87,13,5289,0,2,1,1,2,1,0,82,0
3278,HR,Manager,Bangalore,7,2.4,15,3200,1,3,1,1,2,0,0,99,0
6443,IT,Manager,Bangalore,12,2.36,0,4505,1,0,0,0,8,1,0,110,1
6672,Operations,Engineer,Bangalore,2,3.14,0,1984,1,5,1,0,10,0,1,171,0
7964,Operations,Executive,Bangalore,21,9.89,8,5187,1,5,0,0,9,1,1,67,1
9538,HR,Manager,London,7,3.89,11,4611,0,6,0,0,7,0,1,35,0
4325,Operations,Analyst,Sydney,19,5.53,20,2495,1,0,0,0,10,1,1,44,1
8264,Operations,Manager,London,13,1.46,0,5408,1,5,1,1,3,1,0,129,1
7073,Finance,Manager,Berlin,20,9.58,11,1911,0,4,1,1,7,0,0,50,0
3268,Finance,Executive,Berlin,19,7.08,15,944,0,3,0,1,10,1,1,120,1
7222,Marketing,Engineer,Sydney,9,1.06,2,2159,1,7,0,0,8,0,0,11,0
8432,HR,Support,Bangalore,20,5.34,17,2580,0,3,1,0,7,0,0,87,1
5446,Finance,Manager,Berlin,0,6.57,15,1858,0,6,0,0,5,1,1,133,1
5958,Operations,Executive,London,14,3.13,2,610,0,3,0,1,3,0,0,44,0
6176,Marketing,Executive,Toronto,16,6.34,4,1176,1,1,1,0,10,1,1,161,1
2515,Marketing,Executive,Toronto,11,5.88,11,4708,1,7,1,1,10,1,0,167,1
2575,Operations,Support,Berlin,11,8.35,2,3650,0,2,1,0,5,1,0,136,0
6841,Sales,Analyst,Berlin,23,8.41,20,709,0,4,0,0,1,0,1,110,0
4328,Sales,Analyst,Sydney,17,4.54,7,5031,0,6,0,1,10,1,0,159,1
5544,IT,Executive,Bangalore,20,6.42,12,5177,1,7,1,1,7,0,0,88,0
7728,IT,Executive,New York,1,3.06,8,2070,1,7,1,0,6,0,0,89,0
5359,IT,Analyst,New York,2,8.68,8,2826,1,3,0,1,3,0,0,139,0
9197,Finance,Support,Toronto,19,2.68,7,1373,0,1,0,1,3,1,0,116,0
9807,HR,Executive,Bangalore,18,2.65,17,2635,1,3,1,0,1,0,1,156,0
9677,Operations,Support,Berlin,4,1.94,0,4317,0,3,0,1,1,0,0,147,1
2464,Finance,Manager,Bangalore,2,0.92,1,1039,0,5,0,0,9,1,0,44,1
4720,Marketing,Engineer,Berlin,1,7.65,15,1309,1,2,1,1,9,0,1,77,0
8087,Operations,Analyst,Bangalore,11,0.78,17,5530,0,7,0,1,8,1,1,122,1
4552,Finance,Analyst,London,17,6.8,7,1720,0,1,0,0,9,0,0,154,0
7144,Marketing,Executive,New York,12,4.52,10,5810,0,7,1,1,2,1,0,80,1
8639,Operations,Manager,New York,11,3.95,17,3560,1,6,0,1,6,1,0,148,1
2500,HR,Analyst,London,10,5.89,17,4279,0,0,0,1,1,1,1,17,1
2790,HR,Support,Toronto,10,8.63,5,5026,1,4,1,0,1,1,1,101,1
6114,HR,Engineer,Toronto,7,1.58,11,2746,0,7,0,1,6,1,1,99,1
6768,Operations,Analyst,Berlin,23,7.55,14,2361,0,1,0,0,6,0,0,151,0
8509,Marketing,Analyst,Sydney,5,9.21,1,5471,1,5,1,1,1,1,0,178,1
1732,Operations,Executive,Sydney,10,6.42,8,3885,0,3,0,1,3,1,1,142,0
3984,Operations,Engineer,London,2,2.98,4,3193,0,3,0,1,2,0,1,143,0
6900,Marketing,Executive,Berlin,6,1.9,4,5320,0,5,1,0,7,1,0,61,1
8920,Finance,Support,New York,7,7.5,2,97,1,7,0,1,3,1,1,113,1
5060,Sales,Engineer,New York,9,3.72,17,3279,0,6,0,0,1,0,1,68,0
7181,IT,Manager,London,23,1.27,17,1445,0,0,0,1,9,0,1,140,0
1014,IT,Manager,New York,11,4.93,2,5968,0,0,1,1,2,0,1,47,0
6454,Operations,Executive,Berlin,16,6.4,8,5913,1,1,1,0,5,0,0,30,0
6198,HR,Engineer,Bangalore,9,4.78,15,5869,0,0,0,0,10,0,0,100,0
4809,Marketing,Executive,Bangalore,9,2.26,7,755,1,1,0,0,6,1,0,87,1
9483,Marketing,Analyst,New York,21,5.75,8,2792,1,7,1,0,3,0,1,124,0
8822,IT,Analyst,London,23,8.51,0,2364,0,5,0,0,1,0,0,94,0
7198,Finance,Executive,Sydney,2,9.92,15,1426,0,7,1,0,5,0,0,101,0
9337,Finance,Manager,Toronto,11,2.34,6,547,0,7,1,0,9,1,1,134,1
6540,IT,Support,New York,21,1.07,0,3049,1,3,0,0,2,0,1,136,0
6897,Sales,Support,Berlin,5,2.55,15,1590,0,7,0,0,9,0,1,61,0
8193,Sales,Engineer,New York,23,5.11,12,967,0,4,0,1,4,0,1,101,0
8125,HR,Engineer,Toronto,22,0.83,3,4638,1,6,1,0,5,0,1,0,0
2381,Operations,Analyst,Toronto,2,4.19,16,1240,1,2,1,1,5,1,0,17,0
4901,Finance,Engineer,London,5,2.31,2,4743,0,3,0,1,5,0,0,75,0
6750,Finance,Support,New York,14,2.12,2,2669,0,0,1,0,6,0,0,142,0
2015,Operations,Executive,London,9,3.91,3,5536,1,0,0,0,9,0,0,63,0
4128,Operations,Executive,Toronto,23,1.69,19,1584,0,6,0,1,9,0,0,142,0
4561,IT,Analyst,Berlin,22,3.86,7,4620,0,7,0,0,8,0,1,51,0
1156,IT,Executive,New York,2,5.93,9,344,0,3,1,0,6,1,1,77,1
9687,IT,Engineer,New York,2,7.7,13,3932,1,0,1,1,4,1,0,16,0
2032,Marketing,Analyst,Bangalore,13,4.27,14,399,1,7,1,1,8,0,1,144,0
9496,HR,Analyst,New York,6,9.03,14,5079,1,1,1,1,10,1,0,11,1
5633,Marketing,Support,New York,20,1.71,10,5375,1,0,1,1,7,1,1,0,1
2604,IT,Analyst,London,23,4.19,17,764,0,2,1,1,1,0,0,0,0
9307,Marketing,Manager,London,15,4.46,6,5342,0,0,1,0,4,1,0,151,0
2537,Operations,Engineer,Berlin,20,7.09,12,5259,0,2,1,1,7,1,0,67,1
3976,Operations,Manager,Sydney,5,0.78,4,2015,0,4,1,1,7,0,1,53,0
3982,Sales,Executive,New York,5,5.06,16,3781,1,1,1,0,10,0,0,144,0
2794,Operations,Manager,Toronto,23,9.67,3,4739,1,2,1,1,7,0,1,37,0
9731,Operations,Analyst,Bangalore,10,5.76,9,1512,1,5,1,1,8,1,1,179,1
5466,IT,Support,Berlin,2,9.36,11,5718,1,0,1,0,1,1,0,130,1
4668,Operations,Manager,London,17,6.13,0,148,0,6,1,0,9,0,0,155,0
8535,Sales,Support,New York,6,9.48,9,1232,1,7,0,1,9,0,1,4,0
6364,Marketing,Support,Berlin,19,3.38,6,3103,1,4,0,0,6,1,0,149,1
8966,HR,Support,Sydney,21,5.96,14,5322,0,7,0,0,2,0,1,36,1
7276,HR,Support,Berlin,1,7.27,1,932,1,3,1,0,1,0,1,159,0
7176,Sales,Support,New York,22,9.92,19,3654,1,3,0,0,7,0,0,124,0
1879,Marketing,Engineer,Sydney,3,1.44,1,3550,1,0,0,1,7,1,1,173,1
9099,IT,Manager,London,9,4.55,14,2533,1,6,0,1,3,0,0,143,0
3736,Finance,Analyst,New York,1,7.93,17,4882,1,5,1,0,10,1,0,108,1
2179,Marketing,Executive,Berlin,9,5.55,19,4083,1,2,0,0,2,1,1,109,0
6592,HR,Manager,London,11,4.59,3,3561,1,2,1,1,3,0,0,162,0
9574,Operations,Support,Toronto,20,9.48,0,5585,1,6,1,1,10,0,0,66,0
5307,IT,Analyst,Sydney,16,3.93,13,4774,0,4,1,0,1,0,0,63,0
8255,HR,Executive,Sydney,1,3.24,12,5999,0,2,1,1,4,1,1,83,1
1082,Finance,Engineer,Sydney,3,7.2,6,4940,1,0,0,1,6,1,0,174,1
6258,Marketing,Manager,Toronto,9,1.85,3,4364,0,3,0,1,9,0,1,83,0
3871,Operations,Analyst,New York,1,1.05,6,5145,1,2,1,1,5,1,0,3,1
2389,IT,Analyst,Berlin,8,9.52,11,260,0,7,1,0,4,0,1,47,0
9227,HR,Manager,Berlin,15,2.58,12,2594,1,4,1,1,3,0,1,37,1
5769,Marketing,Executive,Berlin,11,5.75,10,2705,0,0,0,1,4,1,1,5,0
7706,HR,Analyst,Toronto,7,5.22,12,2697,1,6,1,0,5,1,0,155,1
1063,Operations,Engineer,Sydney,10,3.51,8,263,0,3,1,0,7,0,0,160,0
2411,HR,Manager,Toronto,7,3.27,9,4468,0,6,0,0,6,1,0,37,1
5294,Finance,Engineer,London,0,5.34,17,3639,1,2,1,0,2,0,1,178,0
9983,Sales,Analyst,Sydney,14,4.02,10,5278,0,1,0,1,1,0,0,46,0
6456,HR,Analyst,London,22,6.26,3,2708,1,4,1,1,8,1,1,94,1
2636,Finance,Engineer,Toronto,2,7.71,4,4210,1,1,1,1,6,1,1,81,1
5764,Sales,Analyst,Berlin,3,2.17,17,4799,1,6,1,1,4,1,0,82,1
8908,Marketing,Analyst,New York,19,8.91,13,2129,1,0,0,0,5,1,1,26,0
1262,Sales,Support,Toronto,7,2.05,13,2631,1,6,1,1,10,1,1,180,1
7190,HR,Executive,London,12,5.54,2,1329,1,7,0,1,5,0,0,66,0
9863,Finance,Analyst,Bangalore,6,5.74,4,4303,1,6,0,1,8,1,0,36,1
6786,HR,Manager,Bangalore,2,4.97,13,441,1,5,1,0,3,0,1,72,0
1756,Sales,Manager,Toronto,6,7.82,1,5289,0,1,1,0,6,0,1,36,0
8680,Operations,Manager,Berlin,15,3.05,14,1197,0,1,1,0,10,1,0,71,1
8369,Sales,Executive,London,19,4.45,11,1232,0,2,0,0,3,0,0,170,0
7082,IT,Engineer,London,14,1.53,8,4154,0,5,1,1,5,0,1,158,0
5739,Operations,Support,London,16,8.92,11,2926,1,0,0,1,1,0,0,89,0
2727,Sales,Manager,Sydney,10,4.11,7,1882,1,4,1,1,1,0,0,74,0
5515,Operations,Engineer,London,8,1.6,13,1054,0,5,0,0,10,0,0,138,0
8258,Sales,Executive,Toronto,4,0.66,8,4133,0,0,0,1,4,1,0,5,1
1215,HR,Manager,Sydney,17,3.96,6,1578,1,4,0,1,10,0,0,98,0
4188,HR,Support,New York,14,2.65,7,4846,1,4,1,1,9,0,0,98,0
7002,Sales,Executive,Sydney,6,0.25,10,1973,0,5,1,1,1,0,0,100,0
7331,Operations,Analyst,Berlin,12,6.08,5,2161,1,0,1,1,7,1,1,169,1
5314,Marketing,Analyst,Sydney,3,3.38,13,2353,1,5,0,0,10,0,0,14,0
8104,Sales,Executive,Sydney,5,5.07,20,16,0,0,1,0,6,0,0,180,0
3868,IT,Support,Bangalore,11,6.25,12,1624,1,1,0,0,7,1,0,162,1
7262,Operations,Executive,Sydney,8,1.68,9,2835,0,6,0,0,4,0,0,37,0
4307,Operations,Engineer,Bangalore,22,5.89,14,2953,0,6,0,0,3,1,1,63,1
3606,Marketing,Engineer,New York,11,0.48,0,2964,1,4,0,1,10,1,1,102,1
7079,Finance,Executive,Sydney,12,1.4,9,3986,0,1,1,1,8,1,1,5,1
3133,Marketing,Support,Berlin,4,0.35,16,5326,1,7,0,1,4,0,0,153,1
1813,Marketing,Support,Toronto,10,0.3,16,2522,0,1,0,1,9,0,0,90,0
7288,Marketing,Manager,Toronto,4,9.46,19,1819,0,3,1,1,4,1,1,175,1
9480,Marketing,Executive,Toronto,19,8.29,10,3815,1,3,1,0,1,1,0,163,0
8134,Operations,Support,London,16,6.56,2,5151,1,5,1,1,10,0,0,5,1
9896,Sales,Analyst,Berlin,23,6.02,11,3806,0,1,1,0,2,1,1,116,0
6454,HR,Engineer,London,19,2.27,4,3151,1,0,0,0,3,1,0,49,0
7496,IT,Engineer,Toronto,3,9.42,6,4043,1,5,0,0,9,1,1,78,1
7641,IT,Support,Toronto,5,5.64,14,61,0,7,1,0,4,1,0,21,1
1307,Sales,Executive,Sydney,21,0.49,11,4356,0,3,0,1,8,1,0,55,1
9625,Finance,Executive,New York,20,2.87,11,79,0,1,1,1,3,0,0,122,0
3018,Operations,Engineer,Sydney,4,3.6,3,4661,1,1,0,1,6,0,0,98,1
3276,Marketing,Support,New York,2,2.66,12,129,1,7,1,1,6,0,1,65,0
5496,Marketing,Manager,New York,2,5.84,2,4268,1,1,0,0,3,0,0,144,1
8726,IT,Engineer,London,2,5.64,9,1661,1,7,0,0,3,0,0,31,0
8204,Sales,Analyst,Bangalore,3,2.72,8,1061,1,6,0,0,4,0,1,172,0
3172,Sales,Manager,Berlin,7,1.62,2,1991,1,6,0,1,9,1,0,39,1
7100,IT,Analyst,Berlin,5,3.61,8,1164,0,5,1,0,8,1,1,3,1
3797,HR,Engineer,London,7,8.91,15,1140,0,1,1,0,6,1,1,32,1
6667,IT,Executive,Sydney,3,2.43,1,1901,0,4,0,0,2,0,0,63,0
7027,Marketing,Analyst,Toronto,19,1.89,7,256,1,6,0,1,5,1,0,155,1
1361,HR,Manager,Toronto,17,8.33,3,5102,0,2,0,1,7,0,1,37,0
5895,Operations,Support,Toronto,23,8.85,13,2426,1,3,1,0,9,0,1,146,0
2460,IT,Manager,Sydney,2,9.24,20,1066,0,7,1,1,6,0,1,16,0
9416,Sales,Executive,Sydney,20,9.03,17,5159,0,2,0,1,2,0,1,75,0
4428,IT,Manager,Bangalore,1,8.95,6,948,1,3,0,1,8,0,1,142,0
5383,Operations,Engineer,Toronto,9,6.14,18,3582,1,2,1,0,9,1,0,178,1
9914,Sales,Manager,New York,23,4.22,6,4944,1,1,1,1,4,0,1,148,0
6721,Sales,Executive,Berlin,6,6.59,8,229,1,7,1,0,7,1,0,109,1
9247,Operations,Executive,London,13,7.49,2,5193,0,6,1,0,5,0,1,90,0
9149,IT,Analyst,Sydney,12,8.24,14,1128,1,7,1,1,4,1,1,136,1
7850,IT,Support,Berlin,11,8.76,5,154,1,1,0,1,2,1,1,65,0
7592,HR,Support,New York,5,9.05,18,1846,1,2,1,1,1,1,1,162,0
2591,IT,Analyst,Toronto,20,1.64,4,5129,1,4,0,1,7,1,0,145,1
2344,Sales,Engineer,Sydney,0,1.38,3,1661,1,2,0,1,5,0,0,22,0
9614,Finance,Manager,Sydney,11,1.6,4,4803,1,7,0,1,4,1,1,63,1
3414,Marketing,Analyst,London,23,0.4,15,5667,1,3,0,1,1,0,1,71,0
4945,IT,Executive,Bangalore,19,3.92,17,2952,1,2,0,0,3,1,0,31,0
6176,Finance,Support,Berlin,12,1.31,17,881,1,2,1,1,9,0,1,156,0
8517,Marketing,Support,Bangalore,15,9.95,20,2373,0,5,1,0,3,0,1,119,0
9841,Sales,Engineer,Bangalore,7,4.25,13,2330,1,5,0,1,7,0,1,5,1
9811,IT,Support,New York,19,9.21,19,1786,0,2,1,1,3,1,1,54,0
9122,IT,Analyst,Sydney,1,9.95,17,5555,0,5,1,1,1,0,1,31,1
4360,Sales,Analyst,Berlin,20,0.81,19,3969,1,7,0,1,9,1,1,39,1
5911,HR,Support,Toronto,15,4.01,7,5061,1,2,0,1,1,0,0,168,0
2654,Sales,Manager,New York,15,1.34,9,1686,0,2,1,1,5,0,0,35,0
7501,IT,Engineer,Toronto,7,0.78,18,301,0,6,0,0,1,1,0,138,1
2343,Operations,Analyst,Sydney,22,8.32,16,3366,0,5,0,1,1,1,0,88,1
